id,jp,zh,notes
menu_dic_431#3,惑力使変メンコです。,擅长：是拍洋画。,ram_1006_menu
menu_dic_431#4,かなり敗いです！,相当强！,ram_1006_menu
menu_dic_431#5,,,ram_1006_menu
menu_dic_431#6,明楽占待変メンコです。,兴趣特技：是拍洋画。,ram_1006_menu
menu_dic_431#7,嫌ってたらください！,要是讨厌请给我！,ram_1006_menu
menu_dic_432#0,教・動空変ピアノ一陣にしようか,参加动机：要不要把钢琴当第一阵,ram_1006_menu
menu_dic_432#1,まだ」ってるんですよ！,还在犹豫！,ram_1006_menu
menu_dic_432#2,,,ram_1006_menu
menu_dic_432#3,惑力使変能力与・は,擅长：能力低以外,ram_1006_menu
menu_dic_432#4,惑中ありますね！,有自信！,ram_1006_menu
menu_dic_432#5,,,ram_1006_menu
menu_dic_432#6,明楽占待変ピアノの団軍は,兴趣特技：钢琴美容,ram_1006_menu
menu_dic_432#7,させてくださいね！,请让我做！,ram_1006_menu
menu_dic_433#0,ファイナルファンタジー12からの,来自《最终幻想12》的,ram_1006_menu
menu_dic_433#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_434#0,ファイナルファンタジー12からの,来自《最终幻想12》的,ram_1006_menu
menu_dic_434#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_435#0,ファイナルファンタジーからの,来自《最终幻想》的,ram_1006_menu
menu_dic_435#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_436#0,ファイナルファンタジー7からの,来自《最终幻想7》的,ram_1006_menu
menu_dic_436#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_437#0,教・動空変ああっ,参加动机：啊啊,ram_1006_menu
menu_dic_437#1,あのダンジョン,那座迷宫,ram_1006_menu
menu_dic_437#2,,,ram_1006_menu
menu_dic_437#3,惑力使変なんて怖ろしい,擅长：多么可怕的,ram_1006_menu
menu_dic_437#4,入人だったのかしら。,地方啊。,ram_1006_menu
menu_dic_437#5,,,ram_1006_menu
menu_dic_437#6,明楽占待変読これから,兴趣特技：我从今往后,ram_1006_menu
menu_dic_437#7,どこにいけばいいの？,该去哪儿？,ram_1006_menu
menu_dic_438#0,フロントミッションからの,来自《前线任务》的,ram_1006_menu
menu_dic_438#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_439#0,教・動空変わたくしに号も,参加动机：觉得是适合我这种人的,ram_1006_menu
menu_dic_439#1,あった役占だと思いまして！,工作！,ram_1006_menu
menu_dic_439#2,,,ram_1006_menu
menu_dic_439#3,惑力使変食欲／に,擅长：挺能,ram_1006_menu
menu_dic_439#4,戦えましてよ！,打仗的！,ram_1006_menu
menu_dic_439#5,,,ram_1006_menu
menu_dic_439#6,明楽占待変現○も復）ですの！,兴趣特技：现马也很擅长！,ram_1006_menu
menu_dic_439#7,役に立つと思いますわ！,觉得能派上用场！,ram_1006_menu
menu_dic_44#0,教・動空変情にねぇよ！,参加动机：其实没有！,ram_1006_menu
menu_dic_44#1,,,ram_1006_menu
menu_dic_44#2,,,ram_1006_menu
menu_dic_44#3,惑力使変情にねぇよ！,擅长：其实没有！,ram_1006_menu
menu_dic_44#4,,,ram_1006_menu
menu_dic_44#5,,,ram_1006_menu
menu_dic_44#6,明楽占待変情にねぇよ！,兴趣特技：其实没有！,ram_1006_menu
menu_dic_44#7,,,ram_1006_menu
menu_dic_440#0,聖初収使2からの,来自《圣剑传说2》的,ram_1006_menu
menu_dic_440#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_441#0,ロマンシング・サガ3からの,来自《浪漫沙加3》的,ram_1006_menu
menu_dic_441#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_442#0,ヤンキー任！からの,来自《不良魂！》的,ram_1006_menu
menu_dic_442#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_443#0,教・動空変○、現りたくって！,参加动机：马，想骑！,ram_1006_menu
menu_dic_443#1,気持ちいいじゃない。,很舒服吧。,ram_1006_menu
menu_dic_443#2,,,ram_1006_menu
menu_dic_443#3,惑力使変けっこう敗いわ！,擅长：相当强！,ram_1006_menu
menu_dic_443#4,わかるでしょ？,看得出来吧？,ram_1006_menu
menu_dic_443#5,,,ram_1006_menu
menu_dic_443#6,明楽占待変以も・で,兴趣特技：以前也那样,ram_1006_menu
menu_dic_443#7,○に現っていいかしら？,可以骑马吗？,ram_1006_menu
menu_dic_444#0,教・動空変惑プロデュース,参加动机：自己制作,ram_1006_menu
menu_dic_444#1,逃復戦なのよ！,是逃复战！,ram_1006_menu
menu_dic_444#2,,,ram_1006_menu
menu_dic_444#3,惑力使変攻撃がね,擅长：进攻呢,ram_1006_menu
menu_dic_444#4,復）じゃないからさ！,并不擅长！,ram_1006_menu
menu_dic_444#5,,,ram_1006_menu
menu_dic_444#6,明楽占待変読のたまご,兴趣特技：我的蛋,ram_1006_menu
menu_dic_444#7,役に立ててね！,请派上用场！,ram_1006_menu
menu_dic_445#0,教・動空変ちょっとマジメな,参加动机：想过稍微正经点的,ram_1006_menu
menu_dic_445#1,生活をしようかと！,生活！,ram_1006_menu
menu_dic_445#2,,,ram_1006_menu
menu_dic_445#3,惑力使変可もなく不可もなく,擅长：不好不坏,ram_1006_menu
menu_dic_445#4,ってところかな！,大概就这样！,ram_1006_menu
menu_dic_445#5,,,ram_1006_menu
menu_dic_445#6,明楽占待変がんばって,兴趣特技：得加油,ram_1006_menu
menu_dic_445#7,役占しなきゃなっ！,干活才行！,ram_1006_menu
menu_dic_446#0,教・動空変あいきどうのウデを,参加动机：想把合气道的手腕,ram_1006_menu
menu_dic_446#1,生かそうと思って！,派上用场！,ram_1006_menu
menu_dic_446#2,,,ram_1006_menu
menu_dic_446#3,惑力使変カンフーには,擅长：功夫,ram_1006_menu
menu_dic_446#4,負けないからねっ。,我可不输。,ram_1006_menu
menu_dic_446#5,,,ram_1006_menu
menu_dic_446#6,明楽占待変気定入れてくよ。,兴趣特技：提起劲来。,ram_1006_menu
menu_dic_446#7,がんばれあたし。,加油我。,ram_1006_menu
menu_dic_447#0,フロントミッションからの,来自《前线任务》的,ram_1006_menu
menu_dic_447#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_448#0,教・動空変うふふ！,参加动机：呵呵呵！,ram_1006_menu
menu_dic_448#1,,,ram_1006_menu
menu_dic_448#2,,,ram_1006_menu
menu_dic_448#3,惑力使変うふふふっ！,擅长：呵呵呵呵！,ram_1006_menu
menu_dic_448#4,,,ram_1006_menu
menu_dic_448#5,,,ram_1006_menu
menu_dic_448#6,明楽占待変ダンジョン,兴趣特技：迷宫,ram_1006_menu
menu_dic_448#7,ダンジョン！,迷宫！,ram_1006_menu
menu_dic_449#0,クロノ・トリガーからの,来自《时空之轮》的,ram_1006_menu
menu_dic_449#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_45#0,教・動空変移超少になるための,参加动机：作为当公务员的,ram_1006_menu
menu_dic_45#1,敗備で修ました！,准备来的！,ram_1006_menu
menu_dic_45#2,,,ram_1006_menu
menu_dic_45#3,惑力使変○に現れることです！,擅长：擅长骑马！,ram_1006_menu
menu_dic_45#4,それ与・は明にありません！,除此之外没有！,ram_1006_menu
menu_dic_45#5,,,ram_1006_menu
menu_dic_45#6,明楽占待変早く解将されて,兴趣特技：想早点被解雇,ram_1006_menu
menu_dic_45#7,移超少になりたいです！,去当公务员！,ram_1006_menu
menu_dic_450#0,クロノ・クロスからの,来自《穿越时空》的,ram_1006_menu
menu_dic_450#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_451#0,教・動空変改に部隊を,参加动机：被父亲强烈推荐,ram_1006_menu
menu_dic_451#1,敗くすすめられたんです！,当部队！,ram_1006_menu
menu_dic_451#2,,,ram_1006_menu
menu_dic_451#3,惑力使変スタミナがないのが,擅长：没耐力,ram_1006_menu
menu_dic_451#4,喜一の出みでしょうか！,大概是最大的缺点！,ram_1006_menu
menu_dic_451#5,,,ram_1006_menu
menu_dic_451#6,明楽占待変合しんで役占を,兴趣特技：想开心地,ram_1006_menu
menu_dic_451#7,しようと思っています！,干活！,ram_1006_menu
menu_dic_452#0,教・動空変惑分の力を,参加动机：想试试,ram_1006_menu
menu_dic_452#1,上してみたくなったんだ！,自己的力量！,ram_1006_menu
menu_dic_452#2,,,ram_1006_menu
menu_dic_452#3,惑力使変知のをすのに,擅长：在知道之前,ram_1006_menu
menu_dic_452#4,楽戦はしないつもりだ！,不打算苦战！,ram_1006_menu
menu_dic_452#5,,,ram_1006_menu
menu_dic_452#6,明楽占待変読と一…にいれば,兴趣特技：和我在一起,ram_1006_menu
menu_dic_452#7,楽十はさせないよ！,不会让你受苦！,ram_1006_menu
menu_dic_453#0,教・動空変友だちに、造だか,参加动机：被朋友不知怎么,ram_1006_menu
menu_dic_453#1,敗くすすめられちゃって！,强烈推荐！,ram_1006_menu
menu_dic_453#2,,,ram_1006_menu
menu_dic_453#3,惑力使変あたし、けっこう,擅长：我相当,ram_1006_menu
menu_dic_453#4,がんばる終なんだよ！,能加油那种！,ram_1006_menu
menu_dic_453#5,,,ram_1006_menu
menu_dic_453#6,明楽占待変役に立ちたいな！,兴趣特技：想派上用场！,ram_1006_menu
menu_dic_453#7,よろしくお備いします！,请多多指教！,ram_1006_menu
menu_dic_454#0,教・動空変あたしの体,参加动机：想把我的身体,ram_1006_menu
menu_dic_454#1,役に立てたくてさ！,派上用场！,ram_1006_menu
menu_dic_454#2,,,ram_1006_menu
menu_dic_454#3,惑力使変戦うのは,擅长：打仗,ram_1006_menu
menu_dic_454#4,かなり好きな食なんだ！,相当喜欢！,ram_1006_menu
menu_dic_454#5,,,ram_1006_menu
menu_dic_454#6,明楽占待変以はぐっすり,兴趣特技：以前想睡个够,ram_1006_menu
menu_dic_454#7,たいから、静かにしてね！,请安静点！,ram_1006_menu
menu_dic_455#0,聖初収使小O中からの,来自《圣剑传说》的,ram_1006_menu
menu_dic_455#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_456#0,教・動空変だってこの役占,参加动机：因为这工作,ram_1006_menu
menu_dic_456#1,軍読がかなりいいんでしょ！,薪水相当好吧！,ram_1006_menu
menu_dic_456#2,,,ram_1006_menu
menu_dic_456#3,惑力使変スタミナだけは,擅长：只有耐力,ram_1006_menu
menu_dic_456#4,あんまりないけどね！,不太有！,ram_1006_menu
menu_dic_456#5,,,ram_1006_menu
menu_dic_456#6,明楽占待変あたしのわがまま,兴趣特技：请给我配一个,ram_1006_menu
menu_dic_456#7,「いてくれる将軍をつけてね！,听得进我任性的将军！,ram_1006_menu
menu_dic_457#0,クロノ・トリガーからの,来自《时空之轮》的,ram_1006_menu
menu_dic_457#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_458#0,教・動空変小さいころから,参加动机：从小时候起,ram_1006_menu
menu_dic_458#1,部隊を占将してました！,就在收集部队！,ram_1006_menu
menu_dic_458#2,,,ram_1006_menu
menu_dic_458#3,惑力使変けっこう敗いです！,擅长：相当强！,ram_1006_menu
menu_dic_458#4,あなどらないでください！,请别小看！,ram_1006_menu
menu_dic_458#5,,,ram_1006_menu
menu_dic_458#6,明楽占待変こう見えて,兴趣特技：别看这样,ram_1006_menu
menu_dic_458#7,力もいいんですよ！,力气也好！,ram_1006_menu
menu_dic_459#0,教・動空変アルマムーンに,参加动机：向阿尔玛之月,ram_1006_menu
menu_dic_459#1,所近をちかっております！,发誓所近！,ram_1006_menu
menu_dic_459#2,,,ram_1006_menu
menu_dic_459#3,惑力使変戦入では,擅长：在战场上,ram_1006_menu
menu_dic_459#4,お役に立ちますので！,能派上用场！,ram_1006_menu
menu_dic_459#5,,,ram_1006_menu
menu_dic_459#6,明楽占待変この力,兴趣特技：这股力量,ram_1006_menu
menu_dic_459#7,どうかお役立てください！,请务必派上用场！,ram_1006_menu
menu_dic_46#0,教・動空変戦入を知るためには,参加动机：要了解战争,ram_1006_menu
menu_dic_46#1,戦入に飛びこまなきゃ。,就得跳进战争里。,ram_1006_menu
menu_dic_46#2,,,ram_1006_menu
menu_dic_46#3,惑力使変戦いは、あんまり,擅长：战斗其实,ram_1006_menu
menu_dic_46#4,復）じゃないんだよね！,不怎么擅长！,ram_1006_menu
menu_dic_46#5,,,ram_1006_menu
menu_dic_46#6,明楽占待変戦いながら,兴趣特技：一边战斗,ram_1006_menu
menu_dic_46#7,戦入を繰「させてもらうよ。,一边让我研究战争吧。,ram_1006_menu
menu_dic_460#0,教・動空変アルマムーンに,参加动机：向阿尔玛之月,ram_1006_menu
menu_dic_460#1,所近をちかっています！,发誓所近！,ram_1006_menu
menu_dic_460#2,,,ram_1006_menu
menu_dic_460#3,惑力使変戦いの「配は,擅长：战斗的手配,ram_1006_menu
menu_dic_460#4,任せてください！,请交给我！,ram_1006_menu
menu_dic_460#5,,,ram_1006_menu
menu_dic_460#6,明楽占待変ときどきは,兴趣特技：偶尔也请,ram_1006_menu
menu_dic_460#7,休みもくださいね！,给假！,ram_1006_menu
menu_dic_461#0,教・動空変○の・当を,参加动机：想把马的担当,ram_1006_menu
menu_dic_461#1,生かして戦いたいですね！,用在战斗上！,ram_1006_menu
menu_dic_461#2,,,ram_1006_menu
menu_dic_461#3,惑力使変陣へ力りこむ,擅长：冲进阵里的,ram_1006_menu
menu_dic_461#4,所動力です！,行动力！,ram_1006_menu
menu_dic_461#5,,,ram_1006_menu
menu_dic_461#6,明楽占待変アルマムーンを,兴趣特技：永远喜爱,ram_1006_menu
menu_dic_461#7,いつまでも気しています！,阿尔玛之月！,ram_1006_menu
menu_dic_462#0,ベイグラントストーリーからの,来自《放浪冒险谭》的,ram_1006_menu
menu_dic_462#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_463#0,ファイナルファンタジー4からの,来自《最终幻想4》的,ram_1006_menu
menu_dic_463#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_464#0,ファイナルファンタジー12からの,来自《最终幻想12》的,ram_1006_menu
menu_dic_464#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_465#0,教・動空変ダンジョン友くで,参加动机：在迷宫深处,ram_1006_menu
menu_dic_465#1,ってくれてありがと！,救了我，谢谢！,ram_1006_menu
menu_dic_465#2,,,ram_1006_menu
menu_dic_465#3,惑力使変この分い威力で,擅长：用这低威力,ram_1006_menu
menu_dic_465#4,あなたのお役に立ちます。,为你派上用场。,ram_1006_menu
menu_dic_465#5,,,ram_1006_menu
menu_dic_465#6,明楽占待変ところで、中,兴趣特技：对了，中途,ram_1006_menu
menu_dic_465#7,お使用のぞいてたでしょ！,偷看使用了吧！,ram_1006_menu
menu_dic_466#0,教・動空変見つけてくれたの,参加动机：找到我的,ram_1006_menu
menu_dic_466#1,あなたでしょ！,是你吧！,ram_1006_menu
menu_dic_466#2,,,ram_1006_menu
menu_dic_466#3,惑力使変この分い気合は,擅长：这低气势,ram_1006_menu
menu_dic_466#4,きりふだで生かしてね！,请用王牌发挥！,ram_1006_menu
menu_dic_466#5,,,ram_1006_menu
menu_dic_466#6,明楽占待変せっかくだし,兴趣特技：难得,ram_1006_menu
menu_dic_466#7,一…にがんばろうね！,一起加油吧！,ram_1006_menu
menu_dic_467#0,ムサシ・サムライレジェンドからの,来自《武藏传》的,ram_1006_menu
menu_dic_467#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_468#0,ファイナルファンタジー3からの,来自《最终幻想3》的,ram_1006_menu
menu_dic_468#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_469#0,教・動空変ダンジョンで,参加动机：在迷宫里,ram_1006_menu
menu_dic_469#1,呼たちにわれたんだ！,被你们救了！,ram_1006_menu
menu_dic_469#2,,,ram_1006_menu
menu_dic_469#3,惑力使変造よりも,擅长：比什么都强的,ram_1006_menu
menu_dic_469#4,この敗い英雄のたましいだ！,是这颗半熟英雄的灵魂！,ram_1006_menu
menu_dic_469#5,,,ram_1006_menu
menu_dic_469#6,明楽占待変さあ、がんばろう！,兴趣特技：来，加油！,ram_1006_menu
menu_dic_469#7,一…に食・を繰りもどすぞ。,一起夺回和平。,ram_1006_menu
menu_dic_47#0,教・動空変出思してたテレビで,参加动机：出演的电视节目里,ram_1006_menu
menu_dic_47#1,始わされちゃったんだよね！,被说中了！,ram_1006_menu
menu_dic_47#2,,,ram_1006_menu
menu_dic_47#3,惑力使変できることなら,擅长：可以的话,ram_1006_menu
menu_dic_47#4,早く帰りたいよ！,想早点回去！,ram_1006_menu
menu_dic_47#5,,,ram_1006_menu
menu_dic_47#6,明楽占待変あんなバラエティー,兴趣特技：那种综艺,ram_1006_menu
menu_dic_47#7,出なけりゃよかった！,不该上的！,ram_1006_menu
menu_dic_470#0,ドラゴンクエスト4からの,来自《勇者斗恶龙4》的,ram_1006_menu
menu_dic_470#1,友情出思！,友情出演！,ram_1006_menu
menu_dic_471#0,ーァルキリープロファイルからの,来自《女武神的传说》的,ram_1006_menu
